"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:17:18,7640493","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 16.942.080, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7644343","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 16.958.464, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7648194","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 16.974.848, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7651763","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 16.991.232, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7654521","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 17.007.616, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7657145","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 17.024.000, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7659760","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 17.040.384, Length: 6.144, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7679768","6AdwCleaner.exe","1984","CreateFileMapping","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","SyncType: SyncTypeOther"
"15:17:18,7681168","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 2.640.896, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7686024","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 6.077.440, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7690948","6AdwCleaner.exe","1984","CloseFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS",""
"15:17:18,7691593","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 6.147.072, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7695808","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 6.114.304, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7699655","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 6.687.744, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7704074","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 8.268.800, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7708642","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 8.219.648, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7714157","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 6.110.208, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7717658","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 7.756.800, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7725609","6AdwCleaner.exe","1984","CreateFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Windows.Forms\v4.0_4.0.0.0__b77a5c561934e089","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,7725962","6AdwCleaner.exe","1984","QueryDirectory","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Windows.Forms\v4.0_4.0.0.0__b77a5c561934e089\System.Windows.Forms.INI","NO SUCH FILE","Filter: System.Windows.Forms.INI"
"15:17:18,7726241","6AdwCleaner.exe","1984","CloseFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Windows.Forms\v4.0_4.0.0.0__b77a5c561934e089","SUCCESS",""
"15:17:18,7726953","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 512, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7730939","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 484.352, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7734060","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 472.064, Length: 24.576, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7744520","6AdwCleaner.exe","1984","CreateFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Drawing\v4.0_4.0.0.0__b03f5f7f11d50a3a","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,7744873","6AdwCleaner.exe","1984","QueryDirectory","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Drawing\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Drawing.INI","NO SUCH FILE","Filter: System.Drawing.INI"
"15:17:18,7745167","6AdwCleaner.exe","1984","CloseFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Drawing\v4.0_4.0.0.0__b03f5f7f11d50a3a","SUCCESS",""
"15:17:18,7746371","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 2.387.456, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7751628","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 270.848, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7755546","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Drawing\1266d26c7b7843d308e2705cb8239d55\System.Drawing.ni.dll","SUCCESS","Offset: 357.888, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7760067","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Drawing\1266d26c7b7843d308e2705cb8239d55\System.Drawing.ni.dll","SUCCESS","Offset: 53.760, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7767284","6AdwCleaner.exe","1984","CreateFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Drawing\v4.0_4.0.0.0__b03f5f7f11d50a3a","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:17:18,7767611","6AdwCleaner.exe","1984","QueryDirectory","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Drawing\v4.0_4.0.0.0__b03f5f7f11d50a3a\System.Drawing.INI","NO SUCH FILE","Filter: System.Drawing.INI"
"15:17:18,7767885","6AdwCleaner.exe","1984","CloseFile","C:\Windows\Microsoft.NET\assembly\GAC_MSIL\System.Drawing\v4.0_4.0.0.0__b03f5f7f11d50a3a","SUCCESS",""
"15:17:18,7768638","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Drawing\1266d26c7b7843d308e2705cb8239d55\System.Drawing.ni.dll","SUCCESS","Offset: 597.504, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7776605","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 3.377.664, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7782472","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Drawing\1266d26c7b7843d308e2705cb8239d55\System.Drawing.ni.dll","SUCCESS","Offset: 1.973.760, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7788777","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 3.344.896, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7795817","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 4.000.768, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7800603","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 3.968.000, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7805626","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 3.410.432, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7810030","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 15.055.872, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7814410","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 15.023.104, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7820311","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 45.568, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7824959","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 70.144, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7829362","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 393.728, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7832993","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 381.440, Length: 12.288, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7836495","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 2.284.032, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7840261","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 2.865.664, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7844360","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 4.917.760, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7849871","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 475.648, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7853960","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 4.226.048, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7858154","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 4.160.512, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7862402","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 98.816, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7891478","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 184.832, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7897849","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 115.200, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7901378","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 1.254.400, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7905693","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 1.238.016, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7912710","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 4.383.744, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7916830","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll","SUCCESS","Offset: 4.375.552, Length: 20.480, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7925403","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Windows.Forms\f0acb5c0e7dc2c42c6c61f3aa1278338\System.Windows.Forms.ni.dll","SUCCESS","Offset: 4.463.616, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7931065","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll","SUCCESS","Offset: 336.896, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7934507","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll","SUCCESS","Offset: 336.896, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7939004","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 1.479.168, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7943672","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 5.657.600, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7948294","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 5.772.288, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7952311","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll","SUCCESS","Offset: 279.552, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7955539","6AdwCleaner.exe","1984","ReadFile","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll","SUCCESS","Offset: 279.552, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7959744","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 5.624.832, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7965073","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 1.065.472, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7968773","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 1.536.512, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7972452","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 7.926.784, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7976532","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 9.155.584, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7980735","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 774.656, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7984405","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 5.765.632, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7988307","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 5.364.224, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7992079","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 5.319.168, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7996006","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 5.732.864, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,7999923","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 348.672, Length: 16.384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8003507","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 3.873.280, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8007780","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 5.143.040, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8011733","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\System\0f8f78b729ce16dd078f5d5f734a1110\System.ni.dll","SUCCESS","Offset: 6.683.136, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8016519","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 7.447.552, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8020798","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 7.177.216, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8025173","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 5.739.520, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:17:18,8029545","6AdwCleaner.exe","1984","ReadFile","C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\bc19222db4406c472d9aa1f8b6e0f470\mscorlib.ni.dll","SUCCESS","Offset: 7.414.784, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
